group,id,course,trimester,grade
8,529,Dragon Lore and Taming,2,12
8,529,Dragon Lore and Taming,2,3.5
8,529,Dragon Lore and Taming,2,10
8,529,Dragon Lore and Taming,2,8
8,529,Elemental Mastery and Control,2,10.5
8,529,Elemental Mastery and Control,2,7
8,529,Elemental Mastery and Control,2,13
8,529,Elemental Mastery and Control,2,12
8,529,History of the Arcane,2,8.5
8,529,History of the Arcane,2,8
8,529,Illusion and Enchantment,3,8.5
8,529,Illusion and Enchantment,3,15
8,529,Illusion and Enchantment,3,13.5
8,529,Illusion and Enchantment,3,12.5
8,529,Illusion and Enchantment,3,11.5
8,529,Illusion and Enchantment,3,13
8,529,Illusion and Enchantment,3,13.5
8,529,Necromancy and Spirit Summoning,1,10
8,529,Necromancy and Spirit Summoning,1,10
8,529,Potion Brewing and Herbology,1,9
8,529,Potion Brewing and Herbology,1,10.5
8,529,Potion Brewing and Herbology,1,7
8,529,Potion Brewing and Herbology,1,8.5
8,529,Potion Brewing and Herbology,1,9.5
8,529,Potion Brewing and Herbology,1,10
8,529,Potion Brewing and Herbology,1,8.5
8,529,Potion Brewing and Herbology,1,8.5
8,529,Potion Brewing and Herbology,1,9.5
8,529,Runecrafting and Glyphwork,2,4.5
8,529,Runecrafting and Glyphwork,2,9
8,529,Runecrafting and Glyphwork,2,11.5
8,529,Runecrafting and Glyphwork,2,8.5
8,529,Runecrafting and Glyphwork,2,7
8,529,Swordsmanship and Martial Arts,1,10
8,529,Swordsmanship and Martial Arts,1,12
8,529,Swordsmanship and Martial Arts,1,10
8,545,Ancient Magic and Mysticism,1,8.75
8,545,Ancient Magic and Mysticism,1,3.75
8,545,Ancient Magic and Mysticism,1,6.25
8,545,Ancient Magic and Mysticism,1,11.5
8,545,Celestial Navigation and Astronomy,3,13
8,545,Celestial Navigation and Astronomy,3,8.5
8,545,Celestial Navigation and Astronomy,3,11.5
8,545,Celestial Navigation and Astronomy,3,12.5
8,545,Celestial Navigation and Astronomy,3,14
8,545,Celestial Navigation and Astronomy,3,15.5
8,545,Celestial Navigation and Astronomy,3,15.5
8,545,Celestial Navigation and Astronomy,3,12.5
8,545,Celestial Navigation and Astronomy,3,7
8,545,Celestial Navigation and Astronomy,3,13.5
8,545,Dragon Lore and Taming,2,3
8,545,Dragon Lore and Taming,2,4.5
8,545,Dragon Lore and Taming,2,6
8,545,Dragon Lore and Taming,2,5
8,545,Dragon Lore and Taming,2,3
8,545,Dragon Lore and Taming,2,7.5
8,545,Dragon Lore and Taming,2,9.5
8,545,Dragon Lore and Taming,2,9
8,545,Elemental Mastery and Control,2,12.5
8,545,Elemental Mastery and Control,2,20
8,545,Elemental Mastery and Control,2,19
8,545,Elemental Mastery and Control,2,9
8,545,History of the Arcane,2,7
8,545,History of the Arcane,2,10.25
8,545,History of the Arcane,2,6.5
8,545,Illusion and Enchantment,3,11.5
8,545,Illusion and Enchantment,3,13.5
8,545,Illusion and Enchantment,3,11
8,545,Illusion and Enchantment,3,11.5
8,545,Illusion and Enchantment,3,8.5
8,545,Illusion and Enchantment,3,14.5
8,545,Illusion and Enchantment,3,15
8,545,Necromancy and Spirit Summoning,1,13
8,545,Necromancy and Spirit Summoning,1,12
8,545,Necromancy and Spirit Summoning,1,11
8,545,Potion Brewing and Herbology,1,7
8,545,Potion Brewing and Herbology,1,9.5
8,545,Potion Brewing and Herbology,1,8
8,545,Potion Brewing and Herbology,1,7.5
8,545,Potion Brewing and Herbology,1,8.5
8,545,Potion Brewing and Herbology,1,8.5
8,545,Potion Brewing and Herbology,1,11
8,545,Potion Brewing and Herbology,1,9.5
8,545,Runecrafting and Glyphwork,2,6.5
8,545,Runecrafting and Glyphwork,2,6.5
8,545,Runecrafting and Glyphwork,2,6
8,545,Runecrafting and Glyphwork,2,8
8,545,Runecrafting and Glyphwork,2,10.5
8,545,Swordsmanship and Martial Arts,1,10
8,545,Swordsmanship and Martial Arts,1,11
8,545,Swordsmanship and Martial Arts,1,11
8,545,Swordsmanship and Martial Arts,1,10
8,546,Ancient Magic and Mysticism,1,5.5
8,546,Ancient Magic and Mysticism,1,10.5
8,546,Ancient Magic and Mysticism,1,6.75
8,546,Ancient Magic and Mysticism,1,7.5
8,546,Celestial Navigation and Astronomy,3,9
8,546,Celestial Navigation and Astronomy,3,7.5
8,546,Celestial Navigation and Astronomy,3,13.5
8,546,Celestial Navigation and Astronomy,3,13.5
8,546,Celestial Navigation and Astronomy,3,5.5
8,546,Celestial Navigation and Astronomy,3,11
8,546,Celestial Navigation and Astronomy,3,11
8,546,Celestial Navigation and Astronomy,3,5.5
8,546,Celestial Navigation and Astronomy,3,12.5
8,546,Celestial Navigation and Astronomy,3,16
8,546,Dragon Lore and Taming,2,10.5
8,546,Dragon Lore and Taming,2,1.5
8,546,Dragon Lore and Taming,2,3.5
8,546,Dragon Lore and Taming,2,5
8,546,Dragon Lore and Taming,2,9
8,546,Dragon Lore and Taming,2,7.5
8,546,Dragon Lore and Taming,2,9.5
8,546,Dragon Lore and Taming,2,11.5
8,546,Dragon Lore and Taming,2,4.5
8,546,Elemental Mastery and Control,2,20
8,546,Elemental Mastery and Control,2,8
8,546,Elemental Mastery and Control,2,7.5
8,546,Elemental Mastery and Control,2,13.5
8,546,History of the Arcane,2,10
8,546,History of the Arcane,2,6.5
8,546,Illusion and Enchantment,3,14.5
8,546,Illusion and Enchantment,3,13.5
8,546,Illusion and Enchantment,3,13
8,546,Illusion and Enchantment,3,10
8,546,Illusion and Enchantment,3,12.5
8,546,Illusion and Enchantment,3,11
8,546,Illusion and Enchantment,3,12
8,546,Necromancy and Spirit Summoning,1,12
8,546,Necromancy and Spirit Summoning,1,10
8,546,Necromancy and Spirit Summoning,1,12
8,546,Potion Brewing and Herbology,1,6.5
8,546,Potion Brewing and Herbology,1,7.5
8,546,Potion Brewing and Herbology,1,10.5
8,546,Potion Brewing and Herbology,1,8
8,546,Potion Brewing and Herbology,1,10
8,546,Potion Brewing and Herbology,1,10.5
8,546,Potion Brewing and Herbology,1,9
8,546,Potion Brewing and Herbology,1,11
8,546,Potion Brewing and Herbology,1,8.5
8,546,Runecrafting and Glyphwork,2,6.5
8,546,Runecrafting and Glyphwork,2,5
8,546,Runecrafting and Glyphwork,2,11
8,546,Runecrafting and Glyphwork,2,6
8,546,Runecrafting and Glyphwork,2,9.5
8,546,Swordsmanship and Martial Arts,1,10
8,546,Swordsmanship and Martial Arts,1,11
8,546,Swordsmanship and Martial Arts,1,9
8,546,Swordsmanship and Martial Arts,1,12
8,582,Ancient Magic and Mysticism,1,12.25
8,582,Ancient Magic and Mysticism,1,9.25
8,582,Ancient Magic and Mysticism,1,12.25
8,582,Ancient Magic and Mysticism,1,12
8,582,Celestial Navigation and Astronomy,3,14
8,582,Celestial Navigation and Astronomy,3,15
8,582,Celestial Navigation and Astronomy,3,9.5
8,582,Celestial Navigation and Astronomy,3,11
8,582,Celestial Navigation and Astronomy,3,11.5
8,582,Celestial Navigation and Astronomy,3,10.5
8,582,Celestial Navigation and Astronomy,3,10.5
8,582,Celestial Navigation and Astronomy,3,9
8,582,Celestial Navigation and Astronomy,3,5.5
8,582,Celestial Navigation and Astronomy,3,11
8,582,Dragon Lore and Taming,2,3.5
8,582,Dragon Lore and Taming,2,5
8,582,Dragon Lore and Taming,2,9
8,582,Dragon Lore and Taming,2,14.5
8,582,Dragon Lore and Taming,2,3.5
8,582,Dragon Lore and Taming,2,9
8,582,Dragon Lore and Taming,2,7
8,582,Dragon Lore and Taming,2,1.5
8,582,Elemental Mastery and Control,2,7.5
8,582,Elemental Mastery and Control,2,13
8,582,Elemental Mastery and Control,2,9.5
8,582,Elemental Mastery and Control,2,14
8,582,History of the Arcane,2,3.75
8,582,History of the Arcane,2,8.5
8,582,History of the Arcane,2,14.5
8,582,Illusion and Enchantment,3,9.5
8,582,Illusion and Enchantment,3,14
8,582,Illusion and Enchantment,3,13
8,582,Illusion and Enchantment,3,11
8,582,Illusion and Enchantment,3,12
8,582,Illusion and Enchantment,3,13
8,582,Illusion and Enchantment,3,13.5
8,582,Necromancy and Spirit Summoning,1,11
8,582,Necromancy and Spirit Summoning,1,11
8,582,Potion Brewing and Herbology,1,9.5
8,582,Potion Brewing and Herbology,1,10
8,582,Potion Brewing and Herbology,1,10
8,582,Potion Brewing and Herbology,1,8
8,582,Potion Brewing and Herbology,1,9
8,582,Potion Brewing and Herbology,1,10.5
8,582,Potion Brewing and Herbology,1,6
8,582,Potion Brewing and Herbology,1,10.5
8,582,Potion Brewing and Herbology,1,9.5
8,582,Runecrafting and Glyphwork,2,5.5
8,582,Runecrafting and Glyphwork,2,9.5
8,582,Runecrafting and Glyphwork,2,5.5
8,582,Runecrafting and Glyphwork,2,8.5
8,582,Swordsmanship and Martial Arts,1,12
8,582,Swordsmanship and Martial Arts,1,10
8,582,Swordsmanship and Martial Arts,1,9
8,582,Swordsmanship and Martial Arts,1,14
8,610,Ancient Magic and Mysticism,1,5.5
8,610,Ancient Magic and Mysticism,1,9
8,610,Ancient Magic and Mysticism,1,10.75
8,610,Ancient Magic and Mysticism,1,10.5
8,610,Celestial Navigation and Astronomy,3,16
8,610,Celestial Navigation and Astronomy,3,16
8,610,Celestial Navigation and Astronomy,3,14.5
8,610,Celestial Navigation and Astronomy,3,14.5
8,610,Celestial Navigation and Astronomy,3,1.5
8,610,Celestial Navigation and Astronomy,3,14
8,610,Celestial Navigation and Astronomy,3,11.5
8,610,Celestial Navigation and Astronomy,3,6.5
8,610,Celestial Navigation and Astronomy,3,12
8,610,Celestial Navigation and Astronomy,3,10
8,610,Dragon Lore and Taming,2,10
8,610,Dragon Lore and Taming,2,4.5
8,610,Dragon Lore and Taming,2,13.5
8,610,Dragon Lore and Taming,2,5
8,610,Dragon Lore and Taming,2,8.5
8,610,Dragon Lore and Taming,2,2.5
8,610,Dragon Lore and Taming,2,9
8,610,Dragon Lore and Taming,2,12
8,610,Dragon Lore and Taming,2,7.5
8,610,Elemental Mastery and Control,2,11
8,610,Elemental Mastery and Control,2,17
8,610,Elemental Mastery and Control,2,11
8,610,History of the Arcane,2,13.75
8,610,History of the Arcane,2,2.5
8,610,Illusion and Enchantment,3,10
8,610,Illusion and Enchantment,3,15.5
8,610,Illusion and Enchantment,3,8.5
8,610,Illusion and Enchantment,3,11
8,610,Illusion and Enchantment,3,12.5
8,610,Illusion and Enchantment,3,11.5
8,610,Illusion and Enchantment,3,11.5
8,610,Necromancy and Spirit Summoning,1,8
8,610,Necromancy and Spirit Summoning,1,11
8,610,Necromancy and Spirit Summoning,1,12
8,610,Potion Brewing and Herbology,1,9.5
8,610,Potion Brewing and Herbology,1,7
8,610,Potion Brewing and Herbology,1,5.5
8,610,Potion Brewing and Herbology,1,10
8,610,Potion Brewing and Herbology,1,7.5
8,610,Potion Brewing and Herbology,1,7.5
8,610,Potion Brewing and Herbology,1,8.5
8,610,Potion Brewing and Herbology,1,9
8,610,Potion Brewing and Herbology,1,9
8,610,Runecrafting and Glyphwork,2,7
8,610,Runecrafting and Glyphwork,2,9.5
8,610,Runecrafting and Glyphwork,2,7.5
8,610,Runecrafting and Glyphwork,2,9
8,610,Runecrafting and Glyphwork,2,7
8,610,Swordsmanship and Martial Arts,1,11
8,610,Swordsmanship and Martial Arts,1,11
8,610,Swordsmanship and Martial Arts,1,13
8,610,Swordsmanship and Martial Arts,1,11
8,626,Ancient Magic and Mysticism,1,9.25
8,626,Ancient Magic and Mysticism,1,12.5
8,626,Ancient Magic and Mysticism,1,13.5
8,626,Ancient Magic and Mysticism,1,8.75
8,626,Celestial Navigation and Astronomy,3,11.5
8,626,Celestial Navigation and Astronomy,3,14.5
8,626,Celestial Navigation and Astronomy,3,17
8,626,Celestial Navigation and Astronomy,3,11
8,626,Celestial Navigation and Astronomy,3,12.5
8,626,Celestial Navigation and Astronomy,3,11.5
8,626,Celestial Navigation and Astronomy,3,12.5
8,626,Celestial Navigation and Astronomy,3,15.5
8,626,Celestial Navigation and Astronomy,3,12.5
8,626,Celestial Navigation and Astronomy,3,19.5
8,626,Dragon Lore and Taming,2,6.5
8,626,Dragon Lore and Taming,2,11.5
8,626,Dragon Lore and Taming,2,12.5
8,626,Dragon Lore and Taming,2,9
8,626,Dragon Lore and Taming,2,9.5
8,626,Dragon Lore and Taming,2,9
8,626,Dragon Lore and Taming,2,8
8,626,Dragon Lore and Taming,2,4.5
8,626,Elemental Mastery and Control,2,13.5
8,626,Elemental Mastery and Control,2,9.5
8,626,Elemental Mastery and Control,2,9
8,626,Elemental Mastery and Control,2,15.5
8,626,History of the Arcane,2,7
8,626,History of the Arcane,2,6.5
8,626,History of the Arcane,2,11.5
8,626,Illusion and Enchantment,3,11.5
8,626,Illusion and Enchantment,3,14.5
8,626,Illusion and Enchantment,3,13.5
8,626,Illusion and Enchantment,3,10.5
8,626,Illusion and Enchantment,3,13.5
8,626,Illusion and Enchantment,3,10
8,626,Necromancy and Spirit Summoning,1,10
8,626,Necromancy and Spirit Summoning,1,13
8,626,Necromancy and Spirit Summoning,1,14
8,626,Potion Brewing and Herbology,1,7.5
8,626,Potion Brewing and Herbology,1,10
8,626,Potion Brewing and Herbology,1,8.5
8,626,Potion Brewing and Herbology,1,7.5
8,626,Potion Brewing and Herbology,1,8.5
8,626,Potion Brewing and Herbology,1,8
8,626,Potion Brewing and Herbology,1,11
8,626,Potion Brewing and Herbology,1,9.5
8,626,Potion Brewing and Herbology,1,11
8,626,Runecrafting and Glyphwork,2,7
8,626,Runecrafting and Glyphwork,2,6
8,626,Runecrafting and Glyphwork,2,9
8,626,Runecrafting and Glyphwork,2,11.5
8,626,Runecrafting and Glyphwork,2,7.5
8,626,Swordsmanship and Martial Arts,1,13
8,626,Swordsmanship and Martial Arts,1,9
8,626,Swordsmanship and Martial Arts,1,11
8,626,Swordsmanship and Martial Arts,1,13
8,662,Ancient Magic and Mysticism,1,10.75
8,662,Ancient Magic and Mysticism,1,11.25
8,662,Ancient Magic and Mysticism,1,8.75
8,662,Ancient Magic and Mysticism,1,10.5
8,662,Celestial Navigation and Astronomy,3,10.5
8,662,Celestial Navigation and Astronomy,3,7
8,662,Celestial Navigation and Astronomy,3,8
8,662,Celestial Navigation and Astronomy,3,14
8,662,Celestial Navigation and Astronomy,3,14.5
8,662,Celestial Navigation and Astronomy,3,10
8,662,Celestial Navigation and Astronomy,3,13
8,662,Celestial Navigation and Astronomy,3,10.5
8,662,Celestial Navigation and Astronomy,3,1
8,662,Dragon Lore and Taming,2,7.5
8,662,Dragon Lore and Taming,2,9.5
8,662,Dragon Lore and Taming,2,10
8,662,Dragon Lore and Taming,2,6.5
8,662,Dragon Lore and Taming,2,6
8,662,Dragon Lore and Taming,2,3
8,662,Dragon Lore and Taming,2,8.5
8,662,Dragon Lore and Taming,2,7
8,662,Elemental Mastery and Control,2,13
8,662,Elemental Mastery and Control,2,15.5
8,662,Elemental Mastery and Control,2,15.5
8,662,Elemental Mastery and Control,2,15
8,662,History of the Arcane,2,11
8,662,History of the Arcane,2,10
8,662,History of the Arcane,2,11
8,662,Illusion and Enchantment,3,13.5
8,662,Illusion and Enchantment,3,13
8,662,Illusion and Enchantment,3,11.5
8,662,Illusion and Enchantment,3,14
8,662,Illusion and Enchantment,3,13
8,662,Illusion and Enchantment,3,9
8,662,Necromancy and Spirit Summoning,1,11
8,662,Necromancy and Spirit Summoning,1,9
8,662,Necromancy and Spirit Summoning,1,11
8,662,Potion Brewing and Herbology,1,9
8,662,Potion Brewing and Herbology,1,8
8,662,Potion Brewing and Herbology,1,10
8,662,Potion Brewing and Herbology,1,9
8,662,Potion Brewing and Herbology,1,8
8,662,Potion Brewing and Herbology,1,8
8,662,Potion Brewing and Herbology,1,9.5
8,662,Potion Brewing and Herbology,1,8
8,662,Runecrafting and Glyphwork,2,10
8,662,Runecrafting and Glyphwork,2,4.5
8,662,Runecrafting and Glyphwork,2,10
8,662,Runecrafting and Glyphwork,2,9
8,662,Runecrafting and Glyphwork,2,10
8,662,Swordsmanship and Martial Arts,1,11
8,662,Swordsmanship and Martial Arts,1,10
8,662,Swordsmanship and Martial Arts,1,10
8,662,Swordsmanship and Martial Arts,1,9
8,681,Ancient Magic and Mysticism,1,17.75
8,681,Ancient Magic and Mysticism,1,9.5
8,681,Ancient Magic and Mysticism,1,13
8,681,Ancient Magic and Mysticism,1,13.5
8,681,Celestial Navigation and Astronomy,3,15.5
8,681,Celestial Navigation and Astronomy,3,15
8,681,Celestial Navigation and Astronomy,3,6.5
8,681,Celestial Navigation and Astronomy,3,13
8,681,Celestial Navigation and Astronomy,3,14
8,681,Celestial Navigation and Astronomy,3,14
8,681,Celestial Navigation and Astronomy,3,7.5
8,681,Celestial Navigation and Astronomy,3,10
8,681,Celestial Navigation and Astronomy,3,6.5
8,681,Celestial Navigation and Astronomy,3,13.5
8,681,Dragon Lore and Taming,2,11
8,681,Dragon Lore and Taming,2,5
8,681,Dragon Lore and Taming,2,7.5
8,681,Dragon Lore and Taming,2,5.5
8,681,Dragon Lore and Taming,2,7.5
8,681,Dragon Lore and Taming,2,9
8,681,Dragon Lore and Taming,2,6
8,681,Dragon Lore and Taming,2,5
8,681,Dragon Lore and Taming,2,4.5
8,681,Elemental Mastery and Control,2,15.5
8,681,Elemental Mastery and Control,2,13
8,681,Elemental Mastery and Control,2,16.5
8,681,Elemental Mastery and Control,2,6
8,681,History of the Arcane,2,1.75
8,681,History of the Arcane,2,7.5
8,681,History of the Arcane,2,8.75
8,681,Illusion and Enchantment,3,11
8,681,Illusion and Enchantment,3,12
8,681,Illusion and Enchantment,3,13
8,681,Illusion and Enchantment,3,13
8,681,Illusion and Enchantment,3,11
8,681,Illusion and Enchantment,3,10.5
8,681,Necromancy and Spirit Summoning,1,12
8,681,Necromancy and Spirit Summoning,1,12
8,681,Necromancy and Spirit Summoning,1,12
8,681,Potion Brewing and Herbology,1,10
8,681,Potion Brewing and Herbology,1,11.5
8,681,Potion Brewing and Herbology,1,8
8,681,Potion Brewing and Herbology,1,9
8,681,Potion Brewing and Herbology,1,8.5
8,681,Potion Brewing and Herbology,1,10
8,681,Potion Brewing and Herbology,1,9
8,681,Potion Brewing and Herbology,1,7
8,681,Potion Brewing and Herbology,1,10
8,681,Runecrafting and Glyphwork,2,5
8,681,Runecrafting and Glyphwork,2,10
8,681,Runecrafting and Glyphwork,2,9
8,681,Runecrafting and Glyphwork,2,11.5
8,681,Runecrafting and Glyphwork,2,7
8,681,Swordsmanship and Martial Arts,1,10
8,681,Swordsmanship and Martial Arts,1,12
8,681,Swordsmanship and Martial Arts,1,9
8,681,Swordsmanship and Martial Arts,1,9
8,695,Ancient Magic and Mysticism,1,9
8,695,Ancient Magic and Mysticism,1,10
8,695,Ancient Magic and Mysticism,1,10.75
8,695,Ancient Magic and Mysticism,1,12
8,695,Celestial Navigation and Astronomy,3,11
8,695,Celestial Navigation and Astronomy,3,13.5
8,695,Celestial Navigation and Astronomy,3,12
8,695,Celestial Navigation and Astronomy,3,8.5
8,695,Celestial Navigation and Astronomy,3,13
8,695,Celestial Navigation and Astronomy,3,13
8,695,Celestial Navigation and Astronomy,3,14
8,695,Celestial Navigation and Astronomy,3,10.5
8,695,Celestial Navigation and Astronomy,3,13.5
8,695,Celestial Navigation and Astronomy,3,11
8,695,Dragon Lore and Taming,2,12.5
8,695,Dragon Lore and Taming,2,5
8,695,Dragon Lore and Taming,2,5
8,695,Dragon Lore and Taming,2,9
8,695,Dragon Lore and Taming,2,5
8,695,Dragon Lore and Taming,2,13
8,695,Dragon Lore and Taming,2,16.5
8,695,Dragon Lore and Taming,2,8.5
8,695,Dragon Lore and Taming,2,6
8,695,Elemental Mastery and Control,2,7
8,695,Elemental Mastery and Control,2,6.5
8,695,Elemental Mastery and Control,2,11.5
8,695,Elemental Mastery and Control,2,14.5
8,695,History of the Arcane,2,7.25
8,695,History of the Arcane,2,8.5
8,695,History of the Arcane,2,8
8,695,Illusion and Enchantment,3,13.5
8,695,Illusion and Enchantment,3,12
8,695,Illusion and Enchantment,3,13.5
8,695,Illusion and Enchantment,3,9.5
8,695,Illusion and Enchantment,3,10.5
8,695,Illusion and Enchantment,3,14
8,695,Illusion and Enchantment,3,14
8,695,Necromancy and Spirit Summoning,1,12
8,695,Necromancy and Spirit Summoning,1,12
8,695,Necromancy and Spirit Summoning,1,11
8,695,Potion Brewing and Herbology,1,8
8,695,Potion Brewing and Herbology,1,10
8,695,Potion Brewing and Herbology,1,7.5
8,695,Potion Brewing and Herbology,1,6.5
8,695,Potion Brewing and Herbology,1,10.5
8,695,Potion Brewing and Herbology,1,10
8,695,Potion Brewing and Herbology,1,12.5
8,695,Potion Brewing and Herbology,1,10
8,695,Potion Brewing and Herbology,1,9
8,695,Runecrafting and Glyphwork,2,10.5
8,695,Runecrafting and Glyphwork,2,9
8,695,Runecrafting and Glyphwork,2,10.5
8,695,Runecrafting and Glyphwork,2,8.5
8,695,Runecrafting and Glyphwork,2,10
8,695,Swordsmanship and Martial Arts,1,13
8,695,Swordsmanship and Martial Arts,1,13
8,695,Swordsmanship and Martial Arts,1,14
8,695,Swordsmanship and Martial Arts,1,12
8,711,Ancient Magic and Mysticism,1,7.5
8,711,Ancient Magic and Mysticism,1,10.5
8,711,Ancient Magic and Mysticism,1,5.75
8,711,Ancient Magic and Mysticism,1,7
8,711,Celestial Navigation and Astronomy,3,11.5
8,711,Celestial Navigation and Astronomy,3,5.5
8,711,Celestial Navigation and Astronomy,3,10
8,711,Celestial Navigation and Astronomy,3,17.5
8,711,Celestial Navigation and Astronomy,3,12.5
8,711,Celestial Navigation and Astronomy,3,8
8,711,Celestial Navigation and Astronomy,3,11
8,711,Celestial Navigation and Astronomy,3,15
8,711,Celestial Navigation and Astronomy,3,12.5
8,711,Celestial Navigation and Astronomy,3,9
8,711,Dragon Lore and Taming,2,8.5
8,711,Dragon Lore and Taming,2,10.5
8,711,Dragon Lore and Taming,2,6
8,711,Dragon Lore and Taming,2,4.5
8,711,Dragon Lore and Taming,2,5
8,711,Dragon Lore and Taming,2,3
8,711,Dragon Lore and Taming,2,7.5
8,711,Dragon Lore and Taming,2,7.5
8,711,Dragon Lore and Taming,2,6.5
8,711,Elemental Mastery and Control,2,6.5
8,711,Elemental Mastery and Control,2,10
8,711,Elemental Mastery and Control,2,19
8,711,History of the Arcane,2,6.5
8,711,History of the Arcane,2,7
8,711,History of the Arcane,2,11.25
8,711,Illusion and Enchantment,3,14.5
8,711,Illusion and Enchantment,3,14.5
8,711,Illusion and Enchantment,3,10.5
8,711,Illusion and Enchantment,3,11.5
8,711,Illusion and Enchantment,3,14
8,711,Illusion and Enchantment,3,12
8,711,Illusion and Enchantment,3,13.5
8,711,Necromancy and Spirit Summoning,1,10
8,711,Necromancy and Spirit Summoning,1,12
8,711,Necromancy and Spirit Summoning,1,9
8,711,Potion Brewing and Herbology,1,10.5
8,711,Potion Brewing and Herbology,1,9
8,711,Potion Brewing and Herbology,1,9
8,711,Potion Brewing and Herbology,1,9.5
8,711,Potion Brewing and Herbology,1,11
8,711,Potion Brewing and Herbology,1,7
8,711,Potion Brewing and Herbology,1,10
8,711,Potion Brewing and Herbology,1,8.5
8,711,Runecrafting and Glyphwork,2,6
8,711,Runecrafting and Glyphwork,2,8.5
8,711,Runecrafting and Glyphwork,2,8
8,711,Runecrafting and Glyphwork,2,7
8,711,Runecrafting and Glyphwork,2,7
8,711,Swordsmanship and Martial Arts,1,13
8,711,Swordsmanship and Martial Arts,1,11
8,711,Swordsmanship and Martial Arts,1,11
8,711,Swordsmanship and Martial Arts,1,14
8,731,Ancient Magic and Mysticism,1,10.25
8,731,Ancient Magic and Mysticism,1,6
8,731,Ancient Magic and Mysticism,1,7.75
8,731,Celestial Navigation and Astronomy,3,6.5
8,731,Celestial Navigation and Astronomy,3,12.5
8,731,Celestial Navigation and Astronomy,3,12.5
8,731,Celestial Navigation and Astronomy,3,10.5
8,731,Celestial Navigation and Astronomy,3,10.5
8,731,Celestial Navigation and Astronomy,3,7.5
8,731,Celestial Navigation and Astronomy,3,6.5
8,731,Celestial Navigation and Astronomy,3,12
8,731,Celestial Navigation and Astronomy,3,12
8,731,Celestial Navigation and Astronomy,3,15.5
8,731,Dragon Lore and Taming,2,3
8,731,Dragon Lore and Taming,2,10
8,731,Dragon Lore and Taming,2,11.5
8,731,Dragon Lore and Taming,2,9.5
8,731,Dragon Lore and Taming,2,10.5
8,731,Dragon Lore and Taming,2,2
8,731,Dragon Lore and Taming,2,11.5
8,731,Dragon Lore and Taming,2,6.5
8,731,Elemental Mastery and Control,2,13.5
8,731,Elemental Mastery and Control,2,10
8,731,Elemental Mastery and Control,2,8
8,731,Elemental Mastery and Control,2,10.5
8,731,History of the Arcane,2,10.25
8,731,History of the Arcane,2,10
8,731,History of the Arcane,2,11
8,731,Illusion and Enchantment,3,11
8,731,Illusion and Enchantment,3,16
8,731,Illusion and Enchantment,3,11.5
8,731,Illusion and Enchantment,3,14
8,731,Illusion and Enchantment,3,11.5
8,731,Illusion and Enchantment,3,14
8,731,Illusion and Enchantment,3,12
8,731,Necromancy and Spirit Summoning,1,10
8,731,Necromancy and Spirit Summoning,1,9
8,731,Necromancy and Spirit Summoning,1,9
8,731,Potion Brewing and Herbology,1,8.5
8,731,Potion Brewing and Herbology,1,10
8,731,Potion Brewing and Herbology,1,11.5
8,731,Potion Brewing and Herbology,1,7.5
8,731,Potion Brewing and Herbology,1,9
8,731,Potion Brewing and Herbology,1,9.5
8,731,Potion Brewing and Herbology,1,9.5
8,731,Potion Brewing and Herbology,1,9
8,731,Runecrafting and Glyphwork,2,7
8,731,Runecrafting and Glyphwork,2,7
8,731,Runecrafting and Glyphwork,2,8
8,731,Runecrafting and Glyphwork,2,8.5
8,731,Runecrafting and Glyphwork,2,11.5
8,731,Swordsmanship and Martial Arts,1,13
8,731,Swordsmanship and Martial Arts,1,12
8,731,Swordsmanship and Martial Arts,1,10
8,731,Swordsmanship and Martial Arts,1,13
8,745,Ancient Magic and Mysticism,1,10
8,745,Ancient Magic and Mysticism,1,11.5
8,745,Ancient Magic and Mysticism,1,7.75
8,745,Celestial Navigation and Astronomy,3,13
8,745,Celestial Navigation and Astronomy,3,13
8,745,Celestial Navigation and Astronomy,3,10.5
8,745,Celestial Navigation and Astronomy,3,7
8,745,Celestial Navigation and Astronomy,3,12.5
8,745,Celestial Navigation and Astronomy,3,8.5
8,745,Celestial Navigation and Astronomy,3,8.5
8,745,Celestial Navigation and Astronomy,3,7
8,745,Celestial Navigation and Astronomy,3,7.5
8,745,Dragon Lore and Taming,2,10
8,745,Dragon Lore and Taming,2,1
8,745,Dragon Lore and Taming,2,4.5
8,745,Dragon Lore and Taming,2,7.5
8,745,Dragon Lore and Taming,2,6.5
8,745,Dragon Lore and Taming,2,11.5
8,745,Dragon Lore and Taming,2,11.5
8,745,Dragon Lore and Taming,2,5.5
8,745,Dragon Lore and Taming,2,14.5
8,745,Elemental Mastery and Control,2,6
8,745,Elemental Mastery and Control,2,14
8,745,Elemental Mastery and Control,2,12.5
8,745,Elemental Mastery and Control,2,19
8,745,History of the Arcane,2,10.5
8,745,History of the Arcane,2,4.25
8,745,History of the Arcane,2,7.75
8,745,Illusion and Enchantment,3,13.5
8,745,Illusion and Enchantment,3,11
8,745,Illusion and Enchantment,3,12.5
8,745,Illusion and Enchantment,3,13.5
8,745,Illusion and Enchantment,3,12.5
8,745,Illusion and Enchantment,3,13.5
8,745,Illusion and Enchantment,3,9.5
8,745,Necromancy and Spirit Summoning,1,12
8,745,Necromancy and Spirit Summoning,1,9
8,745,Necromancy and Spirit Summoning,1,13
8,745,Potion Brewing and Herbology,1,9
8,745,Potion Brewing and Herbology,1,9.5
8,745,Potion Brewing and Herbology,1,9.5
